BERT_sentiment_score,normalised_word_count,pub_day,pub_hour,topic,n_comments
1.0,0.022286263,0.0,17.0,61.0,142
0.0,0.10387448,1.0,9.0,1.0,223
2.0,0.264169068,0.0,13.0,64.0,106
0.0,0.104707012,3.0,7.0,39.0,134
0.0,0.114185078,2.0,20.0,76.0,680
2.0,0.061799552,3.0,17.0,66.0,7
1.0,0.039577329,1.0,7.0,56.0,71
0.0,0.054306756,3.0,14.0,62.0,104
0.0,0.093756004,4.0,18.0,31.0,54
0.0,0.099903939,2.0,13.0,13.0,631
0.0,0.082804995,5.0,18.0,63.0,2016
2.0,0.073198847,2.0,13.0,55.0,25
0.0,0.109702209,2.0,20.0,13.0,5
1.0,0.074287544,1.0,4.0,60.0,5
2.0,0.006916427,3.0,13.0,55.0,9
2.0,0.048222863,1.0,19.0,56.0,4
1.0,0.048414986,4.0,9.0,70.0,373
0.0,0.077873839,1.0,17.0,44.0,8
2.0,0.123599103,5.0,9.0,13.0,548
2.0,0.069868716,0.0,18.0,44.0,3
0.0,0.033621518,4.0,6.0,66.0,2
2.0,0.083061159,2.0,9.0,55.0,59
0.0,0.018764009,0.0,10.0,68.0,39
0.0,0.095228947,5.0,22.0,18.0,632
0.0,0.044316362,2.0,2.0,18.0,203
2.0,0.080115274,2.0,17.0,76.0,841
1.0,0.069868716,1.0,9.0,45.0,432
2.0,0.267307077,2.0,9.0,38.0,25
0.0,0.144412424,1.0,9.0,13.0,75
2.0,0.055907781,4.0,23.0,48.0,990
0.0,0.069036183,4.0,10.0,76.0,186
0.0,0.103362152,4.0,9.0,45.0,241
2.0,0.067755363,1.0,13.0,44.0,2
0.0,0.09349984,1.0,9.0,38.0,17
0.0,0.118347743,2.0,21.0,76.0,408
1.0,0.0831252,3.0,10.0,55.0,39
1.0,0.080627602,6.0,21.0,75.0,432
1.0,0.064489273,1.0,9.0,45.0,2
0.0,0.076464938,4.0,10.0,75.0,88
0.0,0.069612552,4.0,9.0,45.0,17
2.0,0.059365994,1.0,10.0,69.0,127
0.0,0.071918028,4.0,15.0,40.0,200
1.0,0.106756324,0.0,2.0,66.0,4
2.0,0.077681716,4.0,13.0,13.0,355
0.0,0.076528979,3.0,23.0,48.0,184
0.0,0.069996798,0.0,20.0,81.0,328
0.0,0.054691002,3.0,20.0,48.0,1023
0.0,0.080243356,1.0,0.0,31.0,868
2.0,0.043804035,5.0,22.0,54.0,1601
0.0,0.059878322,3.0,4.0,55.0,106
0.0,0.055267371,0.0,21.0,48.0,1139
0.0,0.101248799,1.0,9.0,75.0,363
2.0,0.064617355,0.0,10.0,48.0,1043
0.0,0.077041306,1.0,21.0,72.0,11
1.0,0.083573487,2.0,1.0,76.0,367
0.0,0.081011848,3.0,12.0,22.0,14
2.0,0.068011527,4.0,10.0,71.0,24
1.0,0.102017291,3.0,17.0,62.0,18
2.0,0.082356708,0.0,19.0,64.0,41
2.0,0.073583093,0.0,20.0,27.0,110
2.0,0.031508165,0.0,9.0,73.0,5
2.0,0.05520333,2.0,19.0,44.0,1
2.0,0.053730387,1.0,11.0,62.0,79
0.0,0.050720461,1.0,8.0,66.0,14
0.0,0.084149856,3.0,9.0,75.0,27
0.0,0.109382004,2.0,9.0,15.0,32
2.0,0.025424272,4.0,16.0,29.0,77
1.0,0.084149856,4.0,9.0,48.0,104
2.0,0.096189561,1.0,7.0,45.0,20
2.0,0.100352225,3.0,9.0,3.0,1
1.0,0.081268012,2.0,14.0,75.0,45
0.0,0.058149215,4.0,9.0,45.0,96
2.0,0.067435159,4.0,9.0,10.0,2
1.0,0.051040666,0.0,11.0,62.0,22
1.0,0.060326609,5.0,18.0,63.0,857
2.0,0.062055716,1.0,9.0,45.0,76
0.0,0.091898815,1.0,22.0,48.0,2066
1.0,0.017419148,4.0,11.0,68.0,9
0.0,0.064233109,5.0,20.0,48.0,2881
0.0,0.119884726,0.0,7.0,15.0,481
0.0,0.189241114,5.0,5.0,82.0,673
0.0,0.122958694,1.0,11.0,45.0,22
0.0,0.086071085,3.0,7.0,45.0,54
0.0,0.06493756,5.0,18.0,31.0,20
0.0,0.017098943,0.0,10.0,68.0,26
0.0,0.149471662,2.0,4.0,13.0,81
2.0,0.040345821,2.0,10.0,76.0,13
1.0,0.056163945,0.0,18.0,11.0,2
0.0,0.173743196,0.0,13.0,76.0,2045
1.0,0.036311239,5.0,1.0,18.0,274
1.0,0.080435479,0.0,6.0,4.0,16
1.0,0.088696766,0.0,14.0,66.0,27
2.0,0.064681396,0.0,20.0,72.0,8
2.0,0.095933397,2.0,18.0,66.0,5
1.0,0.114825488,4.0,9.0,55.0,95
0.0,0.29548511,0.0,4.0,82.0,69
2.0,0.040153698,1.0,10.0,10.0,16
0.0,0.056740314,4.0,0.0,48.0,703
1.0,0.027153378,1.0,10.0,4.0,122
0.0,0.063592699,4.0,9.0,48.0,380
2.0,0.05392251,1.0,9.0,45.0,43
0.0,0.071085495,0.0,9.0,62.0,379
2.0,0.086007045,0.0,7.0,43.0,219
2.0,0.064040986,3.0,21.0,11.0,5
0.0,0.076144733,4.0,0.0,48.0,893
2.0,0.065898175,6.0,20.0,48.0,185
0.0,0.077745757,1.0,9.0,48.0,466
1.0,0.039000961,4.0,8.0,66.0,7
0.0,0.013960935,0.0,18.0,27.0,3
2.0,0.004995197,4.0,7.0,69.0,85
1.0,0.100416266,0.0,7.0,67.0,12
0.0,0.02728146,6.0,13.0,55.0,11
1.0,0.083445405,1.0,9.0,48.0,499
0.0,0.106051873,3.0,9.0,13.0,422
2.0,0.015433878,3.0,10.0,68.0,8
1.0,0.022158181,3.0,20.0,69.0,114
0.0,0.076464938,3.0,16.0,15.0,265
0.0,0.154466859,1.0,4.0,13.0,229
0.0,0.058661543,4.0,20.0,48.0,543
0.0,0.086903618,1.0,8.0,65.0,27
0.0,0.036055075,0.0,20.0,45.0,80
2.0,0.09285943,5.0,20.0,48.0,1483
0.0,0.100992635,6.0,21.0,65.0,147
2.0,0.032340698,1.0,12.0,76.0,68
0.0,0.071213577,1.0,23.0,48.0,694
1.0,0.07275056,3.0,8.0,53.0,12
2.0,0.047902658,3.0,2.0,18.0,277
0.0,0.107652898,4.0,1.0,76.0,1984
0.0,0.093820045,3.0,16.0,4.0,104
0.0,0.077425552,0.0,7.0,26.0,5
2.0,0.104386808,3.0,16.0,29.0,35
1.0,0.055459494,3.0,0.0,48.0,941
0.0,0.36945245,2.0,9.0,82.0,579
1.0,0.054819084,5.0,1.0,48.0,2525
1.0,0.070509126,3.0,10.0,55.0,30
1.0,0.065834134,4.0,22.0,9.0,1
2.0,0.094012168,2.0,14.0,2.0,30
0.0,0.070637208,4.0,16.0,63.0,2049
0.0,0.016266411,4.0,10.0,68.0,66
0.0,0.118539866,4.0,9.0,48.0,239
1.0,0.087479987,0.0,20.0,38.0,256
0.0,0.0870317,2.0,9.0,48.0,1735
2.0,0.044956772,5.0,1.0,18.0,300
2.0,0.076400897,2.0,9.0,27.0,259
0.0,0.131284022,0.0,21.0,75.0,209
1.0,0.087287864,3.0,23.0,76.0,131
2.0,0.075632405,5.0,14.0,63.0,1815
2.0,0.092154979,2.0,16.0,3.0,8
0.0,0.069996798,3.0,13.0,69.0,4
0.0,0.090874159,0.0,16.0,45.0,944
0.0,0.106756324,3.0,19.0,31.0,156
1.0,0.0792187,2.0,10.0,53.0,131
0.0,0.061223183,1.0,22.0,13.0,264
2.0,0.090169709,3.0,14.0,70.0,267
1.0,0.072942683,5.0,2.0,18.0,218
1.0,0.083509446,1.0,10.0,48.0,308
2.0,0.017098943,1.0,11.0,68.0,8
0.0,0.105795709,4.0,9.0,13.0,13
2.0,0.055139289,0.0,0.0,48.0,315
2.0,0.068715978,0.0,9.0,69.0,3
1.0,0.0870317,1.0,17.0,3.0,10
1.0,0.088440602,0.0,6.0,60.0,43
0.0,0.056356068,0.0,22.0,48.0,1403
0.0,0.082933077,0.0,8.0,26.0,26
0.0,0.391610631,2.0,9.0,82.0,2457
1.0,0.053986551,1.0,0.0,48.0,359
0.0,0.053410183,6.0,23.0,48.0,1523
1.0,0.046685879,3.0,9.0,70.0,391
0.0,0.063208453,1.0,14.0,44.0,2
2.0,0.005251361,3.0,7.0,69.0,19
0.0,0.05456292,4.0,20.0,48.0,425
0.0,0.118091579,0.0,2.0,75.0,307
2.0,0.092154979,0.0,13.0,4.0,20
0.0,0.172974704,0.0,9.0,76.0,368
2.0,0.082356708,3.0,20.0,2.0,16
0.0,0.056868396,0.0,22.0,48.0,1871
2.0,0.171757925,2.0,9.0,63.0,717
2.0,0.059622158,4.0,9.0,48.0,354
1.0,0.081268012,0.0,9.0,27.0,62
0.0,0.069548511,1.0,15.0,13.0,29
0.0,0.541786744,5.0,9.0,38.0,576
0.0,0.062696126,4.0,9.0,48.0,995
1.0,0.055523535,1.0,9.0,55.0,31
1.0,0.087479987,1.0,18.0,70.0,240
2.0,0.015690042,6.0,13.0,68.0,22
1.0,0.149151457,0.0,9.0,76.0,596
1.0,0.034005764,3.0,19.0,45.0,242
1.0,0.091322446,2.0,16.0,70.0,1666
1.0,0.06621838,4.0,16.0,48.0,730
2.0,0.103810439,4.0,9.0,48.0,694
2.0,0.127761768,0.0,12.0,43.0,216
2.0,0.26301633,2.0,18.0,62.0,272
1.0,0.056676273,3.0,14.0,2.0,8
1.0,0.093756004,1.0,22.0,45.0,158
2.0,0.047902658,6.0,22.0,18.0,286
2.0,0.012167787,6.0,13.0,48.0,20
2.0,0.067691322,4.0,10.0,27.0,65
0.0,0.074351585,4.0,8.0,4.0,4
1.0,0.084662184,1.0,16.0,76.0,633
2.0,0.062247839,2.0,2.0,18.0,383
1.0,0.067883445,5.0,23.0,31.0,7
0.0,0.124367595,1.0,16.0,76.0,237
2.0,0.071789946,2.0,22.0,26.0,163
0.0,0.060902978,0.0,13.0,56.0,17
1.0,0.058917707,5.0,19.0,63.0,1015
2.0,0.062504003,3.0,9.0,69.0,3
1.0,0.054691002,1.0,9.0,48.0,1040
2.0,0.331668268,3.0,10.0,38.0,17
2.0,0.143003522,1.0,14.0,44.0,10
0.0,0.095357028,2.0,9.0,26.0,157
1.0,0.086327249,2.0,9.0,76.0,44
1.0,0.123150817,4.0,9.0,74.0,64
0.0,0.122190202,5.0,19.0,45.0,2113
0.0,0.07985911,3.0,4.0,53.0,24
1.0,0.100928594,0.0,7.0,76.0,280
0.0,0.09414025,1.0,19.0,31.0,146
1.0,0.05975024,2.0,22.0,48.0,81
1.0,0.067178995,4.0,1.0,48.0,262
0.0,0.078386167,0.0,14.0,75.0,433
2.0,0.075056036,5.0,22.0,18.0,287
0.0,0.122830612,6.0,18.0,76.0,313
1.0,0.081972462,1.0,11.0,55.0,21
0.0,0.110086455,2.0,9.0,61.0,150
1.0,0.029650977,4.0,16.0,15.0,12
0.0,0.08049952,2.0,16.0,76.0,103
2.0,0.101376881,3.0,10.0,19.0,12
1.0,0.052769773,3.0,14.0,29.0,247
0.0,0.101184758,6.0,9.0,3.0,16
0.0,0.085110471,3.0,10.0,45.0,8
0.0,0.118347743,3.0,9.0,17.0,62
0.0,0.087159782,3.0,12.0,75.0,218
1.0,0.03637528,3.0,17.0,29.0,12
0.0,0.078450208,3.0,10.0,75.0,100
2.0,0.063784822,2.0,10.0,2.0,24
0.0,0.200896574,1.0,5.0,82.0,851
0.0,0.135959014,4.0,9.0,2.0,166
2.0,0.055715658,1.0,9.0,48.0,46
0.0,0.117899456,0.0,13.0,66.0,103
1.0,0.067755363,1.0,2.0,72.0,3
0.0,0.066410503,5.0,17.0,70.0,1156
1.0,0.065001601,1.0,15.0,13.0,156
0.0,0.073455011,4.0,16.0,65.0,48
2.0,0.080371438,5.0,9.0,27.0,18
2.0,0.047646494,0.0,19.0,72.0,1
0.0,0.109638168,0.0,4.0,17.0,56
0.0,0.08959334,3.0,5.0,75.0,80
0.0,0.117579251,0.0,16.0,76.0,160
0.0,0.016522574,2.0,3.0,51.0,1
0.0,0.024335575,2.0,10.0,68.0,23
0.0,0.14024976,0.0,9.0,48.0,602
0.0,0.081075889,0.0,22.0,31.0,26
0.0,0.114825488,4.0,14.0,1.0,149
0.0,0.059558117,3.0,2.0,18.0,199
0.0,0.335254563,0.0,9.0,75.0,2713
0.0,0.105795709,1.0,20.0,76.0,58
2.0,0.09996798,2.0,9.0,55.0,52
2.0,0.082676913,2.0,14.0,43.0,36
0.0,0.072366314,0.0,15.0,3.0,334
2.0,0.084213897,3.0,11.0,67.0,54
1.0,0.074287544,0.0,9.0,37.0,24
0.0,0.066474544,1.0,9.0,48.0,81
2.0,0.041626641,4.0,11.0,80.0,177
2.0,0.029266731,1.0,9.0,74.0,434
0.0,0.056676273,2.0,16.0,15.0,386
0.0,0.041754723,2.0,21.0,48.0,330
1.0,0.036951649,3.0,20.0,81.0,5
0.0,0.261799552,2.0,9.0,38.0,14
1.0,0.087736151,3.0,0.0,76.0,42
0.0,0.044252321,1.0,3.0,61.0,28
0.0,0.04284342,1.0,13.0,56.0,12
0.0,0.108933718,3.0,17.0,69.0,250
1.0,0.03893692,2.0,6.0,66.0,16
2.0,0.051873199,6.0,19.0,46.0,24
0.0,0.067178995,0.0,7.0,76.0,68
2.0,0.347230227,2.0,15.0,3.0,2
1.0,0.058341338,2.0,9.0,42.0,140
1.0,0.095357028,4.0,21.0,49.0,29
2.0,0.011271214,3.0,7.0,69.0,97
1.0,0.084213897,1.0,9.0,38.0,199
0.0,0.080051233,0.0,9.0,38.0,420
0.0,0.067114954,4.0,9.0,27.0,34
1.0,0.096445725,2.0,0.0,76.0,132
1.0,0.06429715,2.0,18.0,45.0,1839
0.0,0.09740634,6.0,14.0,0.0,7
1.0,0.074735831,4.0,9.0,63.0,95
0.0,0.075376241,4.0,12.0,4.0,162
1.0,0.082548831,2.0,19.0,31.0,55
0.0,0.231123919,5.0,9.0,26.0,1096
2.0,0.101569004,2.0,4.0,76.0,125
1.0,0.067819404,4.0,20.0,56.0,24
2.0,0.024847903,2.0,10.0,68.0,15
0.0,0.07857829,1.0,9.0,45.0,17
2.0,0.072302273,1.0,9.0,48.0,24
2.0,0.378290106,4.0,9.0,20.0,29
2.0,0.11040666,5.0,9.0,26.0,62
2.0,0.082933077,3.0,16.0,2.0,5
0.0,0.103554275,1.0,9.0,38.0,259
0.0,0.068715978,4.0,9.0,48.0,690
2.0,0.052641691,2.0,6.0,73.0,7
0.0,0.071149536,0.0,18.0,69.0,36
0.0,0.342747358,5.0,16.0,76.0,4532
0.0,0.096894012,1.0,8.0,4.0,557
1.0,0.017611271,5.0,0.0,68.0,14
2.0,0.087287864,0.0,9.0,27.0,16
0.0,0.324431636,0.0,9.0,75.0,2411
0.0,0.083317323,0.0,23.0,76.0,244
2.0,0.115209734,2.0,9.0,28.0,9
0.0,0.133333333,1.0,15.0,76.0,367
0.0,0.072622478,4.0,9.0,45.0,9
2.0,0.033493436,2.0,17.0,29.0,133
2.0,0.106948447,4.0,9.0,76.0,1522
0.0,0.042395133,3.0,9.0,56.0,70
1.0,0.02074928,5.0,16.0,18.0,10
1.0,0.108485431,5.0,8.0,75.0,193
1.0,0.046045469,0.0,14.0,70.0,22
2.0,0.022926673,4.0,9.0,29.0,68
2.0,0.120268972,4.0,9.0,45.0,424
2.0,0.063208453,1.0,13.0,15.0,418
0.0,0.041370477,6.0,17.0,54.0,7
0.0,0.088120397,4.0,13.0,3.0,98
1.0,0.085494717,0.0,8.0,16.0,57
2.0,0.079154659,5.0,22.0,18.0,298
0.0,0.082036503,2.0,0.0,48.0,3793
0.0,0.01690682,3.0,3.0,51.0,1
0.0,0.069676593,1.0,9.0,45.0,24
1.0,0.062119757,1.0,17.0,11.0,10
0.0,0.091514569,3.0,9.0,75.0,416
0.0,0.103746398,1.0,14.0,62.0,35
0.0,0.177841819,0.0,5.0,4.0,387
0.0,0.08113993,0.0,7.0,9.0,118
2.0,0.107845021,3.0,19.0,2.0,39
2.0,0.129490874,5.0,9.0,56.0,17
0.0,0.119884726,4.0,9.0,31.0,201
1.0,0.072494396,4.0,10.0,68.0,19
1.0,0.076272815,6.0,14.0,66.0,2
2.0,0.126416907,4.0,14.0,66.0,7
0.0,0.04348383,1.0,9.0,75.0,60
0.0,0.07275056,3.0,16.0,76.0,90
2.0,0.05648415,0.0,22.0,48.0,258
0.0,0.102145373,0.0,19.0,45.0,149
2.0,0.065706052,3.0,10.0,27.0,105
1.0,0.077617675,2.0,9.0,45.0,5
2.0,0.062375921,2.0,9.0,45.0,43
0.0,0.084598143,0.0,4.0,48.0,2095
2.0,0.021902017,3.0,9.0,45.0,10
2.0,0.062119757,3.0,17.0,81.0,23
1.0,0.054755043,4.0,17.0,29.0,63
1.0,0.081203971,5.0,21.0,18.0,280
1.0,0.098815242,2.0,16.0,4.0,407
2.0,0.07211015,0.0,18.0,2.0,6
2.0,0.044316362,3.0,16.0,56.0,6
0.0,0.064425232,1.0,21.0,75.0,18
2.0,0.087800192,1.0,9.0,10.0,13
0.0,0.010951009,2.0,9.0,48.0,254
2.0,0.105091258,0.0,20.0,76.0,137
0.0,0.009349984,3.0,9.0,38.0,12
0.0,0.092923471,1.0,19.0,48.0,30
0.0,0.088504643,1.0,7.0,45.0,100
0.0,0.19154659,2.0,9.0,48.0,1913
0.0,0.077745757,1.0,17.0,19.0,5
1.0,0.027857829,0.0,13.0,55.0,20
0.0,0.056996478,6.0,23.0,48.0,618
0.0,0.048543068,3.0,23.0,75.0,72
1.0,0.05584374,3.0,10.0,37.0,59
0.0,0.077809798,0.0,23.0,76.0,280
1.0,0.014345181,3.0,19.0,21.0,39
2.0,0.071277618,6.0,22.0,42.0,2
0.0,0.051809158,1.0,1.0,11.0,45
1.0,0.084662184,1.0,9.0,55.0,227
0.0,0.094652578,1.0,19.0,75.0,19
1.0,0.103554275,2.0,15.0,26.0,55
2.0,0.071789946,2.0,12.0,45.0,520
2.0,0.081396093,1.0,7.0,65.0,35
2.0,0.095677233,0.0,0.0,13.0,121
0.0,0.151072687,2.0,4.0,13.0,115
2.0,0.09221902,2.0,9.0,48.0,921
1.0,0.069292347,1.0,19.0,11.0,42
2.0,0.337560038,3.0,19.0,69.0,214
1.0,0.052385527,1.0,15.0,66.0,40
2.0,0.073070765,1.0,9.0,10.0,5
0.0,0.176048671,2.0,16.0,45.0,1939
0.0,0.07467179,6.0,19.0,48.0,1160
2.0,0.088696766,0.0,9.0,10.0,65
0.0,0.097150176,3.0,15.0,69.0,438
1.0,0.076336856,0.0,15.0,65.0,190
1.0,0.067819404,1.0,9.0,55.0,14
1.0,0.068715978,3.0,20.0,29.0,103
0.0,0.181428114,3.0,16.0,75.0,232
0.0,0.091962856,0.0,15.0,76.0,347
2.0,0.068267691,0.0,16.0,31.0,13
2.0,0.039385207,6.0,21.0,18.0,174
0.0,0.265129683,2.0,9.0,75.0,1111
2.0,0.025232149,0.0,9.0,55.0,125
2.0,0.086263208,3.0,9.0,48.0,1173
0.0,0.076977265,0.0,9.0,70.0,380
2.0,0.056548191,5.0,13.0,10.0,8
0.0,0.092154979,3.0,16.0,13.0,7
1.0,0.019084214,5.0,16.0,18.0,17
0.0,0.062952289,5.0,1.0,48.0,1423
1.0,0.091642651,1.0,17.0,45.0,211
1.0,0.101056676,6.0,4.0,4.0,43
0.0,0.056420109,4.0,9.0,48.0,2
0.0,0.079346782,1.0,15.0,31.0,24
2.0,0.086455331,2.0,7.0,45.0,188
1.0,0.07857829,1.0,9.0,10.0,4
0.0,0.007364713,1.0,8.0,69.0,47
0.0,0.101761127,2.0,15.0,75.0,876
0.0,0.196990074,2.0,9.0,48.0,710
0.0,0.054755043,3.0,15.0,62.0,139
2.0,0.075504323,1.0,9.0,27.0,17
0.0,0.075760487,2.0,8.0,26.0,36
1.0,0.113544669,2.0,7.0,76.0,279
1.0,0.102913865,4.0,11.0,66.0,15
0.0,0.082420749,1.0,8.0,45.0,103
0.0,0.103682357,0.0,9.0,63.0,1119
0.0,0.115017611,5.0,9.0,75.0,788
2.0,0.075632405,3.0,10.0,37.0,99
0.0,0.086455331,0.0,23.0,76.0,1248
1.0,0.079026577,2.0,9.0,48.0,90
2.0,0.044700608,3.0,9.0,73.0,39
0.0,0.043547871,3.0,7.0,66.0,7
0.0,0.060198527,2.0,9.0,11.0,8
0.0,0.06365674,1.0,10.0,37.0,114
0.0,0.054114633,0.0,22.0,48.0,2728
1.0,0.016970861,0.0,10.0,21.0,34
1.0,0.014857509,1.0,15.0,27.0,4
1.0,0.08895293,2.0,9.0,45.0,8
2.0,0.026128722,5.0,15.0,55.0,38
2.0,0.239897534,4.0,10.0,40.0,1884
2.0,0.08049952,1.0,9.0,10.0,12
0.0,0.107652898,6.0,23.0,76.0,352
0.0,0.056099904,3.0,2.0,48.0,1145
0.0,0.059558117,6.0,23.0,48.0,5702
2.0,0.065193724,0.0,9.0,48.0,106
0.0,0.089273135,3.0,9.0,48.0,230
0.0,0.077553634,3.0,9.0,76.0,346
1.0,0.109125841,6.0,19.0,26.0,94
1.0,0.075888569,0.0,9.0,27.0,59
2.0,0.090425873,4.0,9.0,65.0,179
1.0,0.082612872,0.0,9.0,11.0,1
2.0,0.007813,3.0,13.0,55.0,13
1.0,0.081332053,4.0,21.0,70.0,240
1.0,0.061543388,1.0,17.0,72.0,5
2.0,0.02209414,1.0,8.0,69.0,11
0.0,0.093371758,1.0,9.0,63.0,290
0.0,0.175024015,4.0,10.0,13.0,1624
2.0,0.114121037,3.0,10.0,2.0,12
0.0,0.117963497,1.0,20.0,29.0,37
0.0,0.072494396,4.0,22.0,76.0,1596
0.0,0.072302273,3.0,3.0,18.0,302
1.0,0.058085175,2.0,14.0,31.0,4
2.0,0.12660903,0.0,10.0,56.0,87
0.0,0.057572847,4.0,0.0,48.0,1242
0.0,0.069548511,2.0,19.0,45.0,291
2.0,0.019724624,4.0,11.0,68.0,1
2.0,0.14153058,2.0,14.0,76.0,979
2.0,0.050400256,1.0,9.0,48.0,1746
1.0,0.037143772,2.0,3.0,75.0,307
0.0,0.083381364,4.0,10.0,76.0,13
0.0,0.066026257,2.0,9.0,48.0,847
0.0,0.084854307,2.0,9.0,75.0,158
0.0,0.104386808,1.0,15.0,13.0,327
0.0,0.054242715,6.0,22.0,48.0,2048
0.0,0.076144733,4.0,9.0,45.0,7
2.0,0.037143772,2.0,19.0,69.0,4
2.0,0.013128402,1.0,20.0,48.0,38
0.0,0.119884726,4.0,13.0,75.0,143
0.0,0.061287224,1.0,23.0,9.0,2
0.0,0.092539225,2.0,14.0,76.0,157
0.0,0.122638489,3.0,10.0,76.0,354
0.0,0.069100224,3.0,9.0,48.0,2580
2.0,0.034838297,3.0,18.0,2.0,94
1.0,0.079602946,1.0,9.0,45.0,20
0.0,0.119948767,4.0,9.0,26.0,448
2.0,0.023310919,3.0,18.0,81.0,38
2.0,0.073775216,3.0,23.0,2.0,2
2.0,0.107204611,2.0,9.0,44.0,364
0.0,0.176112712,2.0,12.0,52.0,48
0.0,0.095933397,2.0,12.0,31.0,96
2.0,0.053730387,0.0,2.0,72.0,1
1.0,0.088184438,1.0,15.0,76.0,549
0.0,0.021133525,2.0,11.0,68.0,30
0.0,0.069548511,1.0,23.0,48.0,2496
2.0,0.023823247,3.0,16.0,29.0,52
0.0,0.235478706,6.0,11.0,75.0,745
0.0,0.33378162,3.0,4.0,82.0,87
0.0,0.066666667,2.0,10.0,26.0,9
1.0,0.120525136,3.0,9.0,76.0,806
0.0,0.076528979,2.0,9.0,45.0,65
0.0,0.423887288,1.0,9.0,38.0,304
0.0,0.108485431,4.0,19.0,48.0,342
0.0,0.116170349,1.0,9.0,61.0,359
1.0,0.081268012,1.0,13.0,62.0,6
0.0,0.057188601,5.0,15.0,63.0,1973
2.0,0.008645533,2.0,8.0,69.0,34
2.0,0.080307397,1.0,9.0,69.0,220
1.0,0.552417547,4.0,9.0,82.0,214
1.0,0.156067883,3.0,9.0,13.0,54
0.0,0.064681396,4.0,8.0,13.0,47
0.0,0.072878642,2.0,20.0,76.0,705
0.0,0.073583093,3.0,8.0,45.0,53
1.0,0.075760487,4.0,9.0,75.0,83
2.0,0.104771053,2.0,9.0,44.0,42
0.0,0.058597502,3.0,18.0,72.0,2
0.0,0.074479667,0.0,17.0,45.0,702
2.0,0.095613192,1.0,9.0,27.0,20
0.0,0.122382325,4.0,23.0,76.0,2437
2.0,0.048799232,0.0,15.0,56.0,26
0.0,0.058533461,3.0,0.0,48.0,1173
2.0,0.032404739,4.0,16.0,29.0,203
2.0,0.063144412,0.0,9.0,74.0,212
0.0,0.083189241,0.0,9.0,69.0,515
0.0,0.169900736,2.0,9.0,48.0,828
0.0,0.186103106,3.0,5.0,82.0,742
2.0,0.061479347,0.0,12.0,39.0,234
0.0,0.107845021,3.0,9.0,13.0,500
2.0,0.10842139,4.0,10.0,2.0,13
0.0,0.054306756,0.0,0.0,48.0,3354
2.0,0.079602946,2.0,7.0,76.0,95
1.0,0.115017611,0.0,9.0,11.0,58
0.0,0.080371438,2.0,10.0,4.0,4
2.0,0.074607749,3.0,0.0,69.0,12
0.0,0.095100865,1.0,10.0,13.0,63
0.0,0.058597502,2.0,22.0,46.0,6
0.0,0.271853987,0.0,9.0,38.0,209
2.0,0.052513609,3.0,20.0,72.0,83
2.0,0.056804355,1.0,15.0,37.0,5
2.0,0.065898175,5.0,17.0,73.0,22
2.0,0.082036503,0.0,9.0,48.0,347
0.0,0.094268332,3.0,17.0,75.0,63
0.0,0.074223503,1.0,22.0,76.0,688
2.0,0.061799552,3.0,12.0,70.0,183
0.0,0.102273455,0.0,0.0,75.0,22
2.0,0.09221902,4.0,1.0,48.0,302
1.0,0.058533461,5.0,0.0,48.0,927
0.0,0.092603266,3.0,8.0,13.0,125
0.0,0.013768812,0.0,15.0,27.0,3
1.0,0.0753122,4.0,20.0,31.0,124
1.0,0.080819725,1.0,23.0,75.0,6
0.0,0.185334614,3.0,5.0,4.0,87
2.0,0.187319885,3.0,9.0,62.0,27
2.0,0.159782261,0.0,10.0,66.0,126
2.0,0.065706052,1.0,19.0,66.0,188
1.0,0.056099904,5.0,21.0,18.0,346
2.0,0.115209734,4.0,14.0,76.0,79
0.0,0.131860391,0.0,0.0,15.0,178
0.0,0.098238873,6.0,18.0,47.0,50
0.0,0.060006404,4.0,10.0,69.0,332
1.0,0.065449888,3.0,22.0,15.0,4
2.0,0.103041947,1.0,9.0,48.0,1374
0.0,0.066602626,2.0,13.0,62.0,18
0.0,0.074991995,1.0,10.0,27.0,171
2.0,0.051681076,1.0,15.0,56.0,36
0.0,0.221517771,3.0,9.0,72.0,90
0.0,0.073198847,4.0,9.0,48.0,676
2.0,0.00326609,4.0,9.0,3.0,2
2.0,0.104642972,1.0,0.0,29.0,108
1.0,0.061223183,1.0,10.0,11.0,8
1.0,0.093179635,2.0,0.0,61.0,125
2.0,0.050720461,0.0,9.0,74.0,52
0.0,0.226448927,4.0,9.0,45.0,247
1.0,0.018892091,1.0,10.0,68.0,20
2.0,0.032532821,1.0,2.0,18.0,313
2.0,0.031316042,1.0,16.0,39.0,2
0.0,0.116170349,1.0,10.0,48.0,331
2.0,0.094332373,2.0,7.0,13.0,37
1.0,0.071149536,4.0,9.0,48.0,1443
0.0,0.071982069,2.0,20.0,48.0,441
1.0,0.017867435,5.0,15.0,18.0,19
1.0,0.06557797,5.0,0.0,48.0,771
2.0,0.058021134,0.0,9.0,74.0,88
2.0,0.088568684,5.0,14.0,4.0,230
2.0,0.106372078,3.0,23.0,76.0,839
2.0,0.085622799,1.0,20.0,47.0,40
0.0,0.052449568,1.0,18.0,29.0,29
1.0,0.009542107,2.0,10.0,38.0,22
1.0,0.075376241,1.0,9.0,75.0,49
2.0,0.148254883,0.0,9.0,56.0,59
2.0,0.103810439,3.0,23.0,76.0,39
